neutral,ricoh smith bos provided oust service
negative,system trouble checking flight departs hrs
positive,love fly friend home pvd weekend
neutral,hey family questions trip disney world doing april please follow dm guys
negative,fuck closed premier access lines ord probably gonna miss treating customers
positive,thank service credit positive
neutral,ok tx tell guy sitting gate
negative,luck strategy innovation hello
positive,thank culture crewmembers embody daily thanksdave
neutral,guarantee tomorrow morning fight seat
negative,human contact mths cust relations refund dept humans talk
positive,learning awesome twitter management social media marketing
neutral,help left nikon camera seat front
negative,clean ramps jet stuck snow newark happen
positive,bluemanity brought tears eyes jetblue commitment giving crewmembers community aww
neutral,smell left nd stupid girl questions yall help
negative,understand weather issue bc airline maintenance sleep airport floor lose entire day
positive,inflight flying guys jvmchat
neutral,sitting terminal scent tht cant finger pls dnt sit flight
negative,flight delayed min bc missing screw danger missing flight
positive,aww realtime appreciation jetblue rockingthetweets jvmchat
neutral,disabled seat row board earlier
negative,hours minutes hold able cancelled flightled flight changed delta
positive,example thanks awesome jvmchat
neutral,domestic sit terminal hour prior boarding
negative,ua finally cancelled flighted hrs delay replacement flight leaves late flightr scheduled tomorrow cool
positive,t5 little month ago guys thanks
neutral,partnership hawaiian live earn hawaiian miles flying jetblue add jb flight booking
negative,hold min ea trying bk tix asia website customer service dont business korea air
positive,huge fan brands people doing guys rock happy share
neutral,soon sending son home saturday
negative,help paid economy plus flight changed bc delay automatically refunded
positive,tough choices business traveler experience time wishmyflightwaslonger
neutral,wondering colleague earlier flight tomorrow help
negative,engineer designed door frame extend half foot plane seat forced sit
positive,lucky fly guess squished airline
neutral,hope looks nice warm san juan
negative,service check bush airport customer service line nt unitedagainstunited
positive,phone agent pls peggy pleasant informative delivered
neutral,usually flight booking teach yea haha
negative,thanks delayed hour half prior scheduled departure
positive,wish flight haha fun lft5
neutral,month via extra middle name initial attached name
negative,phone customer service useless
positive,thank miss link blog changed
neutral,plane flight lga pbi
negative,lost bag flight time load hour platinum gold
positive,offer service daytona beach york albany business review
neutral,dear mbas benefits meet
negative,day late flightr delayed cancelled flightled flight gate seat assign lots standby ppl waiting
positive,worries delay minor dealt nicely captain flight
neutral,reservation tomorrow morning trying night bc flight jfk list ctg
negative,flight day ground time
positive,flight leaves arriving airport wedding vt sept grateful fly
neutral,ppl standby list flight fll bos trying home
negative,delayed due customer service mean ua761
positive,moved delta direct thank
neutral,name enzo rt hello name dog
negative,wifi attendant re sent hotel hours wifi hotel
positive,miss gate agents rebooked boarding pass waiting landed time lunch beverage easy cheesy
neutral,flight departed phoenix am
negative,weight restriction try plane
positive,job team challenging weather delay flight charlotte travel friendlyteam
neutral,promo watch phone amazon check
negative,conference begins hours night due delays waiting talk lost luggage
positive,glad retweeted otherwise ignore numerous tweets sent fucking amazing
neutral,blaming jet blue weather planes air runways mess disaster waiting happen
negative,am customer service line trying scream epicfailunited
positive,haha worries guys spelling name correctly
neutral,whatever lil mint heart
negative,flighted delayed hours arrival vegas seriously lose luggage
positive,gate opposite wheels im thete eventually thanks
neutral,cpap machine sleep apnea ok carry bag clothes
negative,biz con food wifihotel
positive,customer thank starting week vacay amazing thank
neutral,bags fly free started charging
negative,missing luggage promised call call flight shanghai dc connecting flight ord
positive,excited flying syracuse interview dallas friday fa goal dream
neutral,charleston app guys minutes
negative,cancelled flightled flight notification
positive,crew flight phx yvr friendly efficient awesome job
neutral,left laguardia little hours
negative,late flight reflight booking morning hotel
positive,thank empathy story luggage thank reaching
neutral,hear safety jfk help pilots passengers crew
negative,customer service providence airport horrible actually care customers money
positive,thanks thru phone fine love website app thanks
neutral,cause ur love liftin higherandhigher
negative,cancelled flightled flight ua922 aircrft maintenance delayed hours refund options
positive,grace god powers hope
neutral,hi check track flight arrive flight depart
negative,bag mexico build house suitcase flight cle san68059m
positive,worries flight attendant care
neutral,ok start looking flights
negative,told changed flight im ottawa airport ac cant whats wrong
positive,bring guinea pigs pet carrier onboard flights
neutral,flight nassau jfk cancelled flightled assuming info
negative,worst flight experience thank vacation bad note
positive,flight crew recognition coach missedupgrades late flightly
neutral,flight returning gate provide information
negative,hey guess doing cause care little customers sleep airports
positive,sent dm baggage issues
neutral,flight boston pitts ok afternoon delays morning flight
negative,duh bag whereabouts unknown greeaat
positive,customer service rachel care phx airport
neutral,sorry cheated please wore protection
negative,thanks letting sleep dia ensure ruin vacation wait fuck unitedairlinessucks
positive,management twitter account thank
neutral,expect delays dca departure orlando flight
negative,oh sharing alright especially sleeping shitty airport getting sleep night ua
positive,thank resolving issue direct flight sfo
neutral,download jeokoo american app air travelers
negative,assistance expect scooby doo tour terminals stuff
positive,thanks reply note pilot nailed landing seriously kudos
neutral,alright hope jetblue app change seats online a320 surprises
negative,writing assist return bag lost clean feces sprinkled bathroom
positive,look flying rocks bird nah mind rock
neutral,guys super busy flight a320 e190
negative,customer service team manilla absolute shit supervisor
positive,owes tammy call center keeping
neutral,airways continue various commercial relationships lufthansa
negative,disgusting unconscionable treatment received tonight
positive,huge props parizad checkin sacramento help friday home airlines delayed
neutral,supposed change near future
negative,course kidding reason hold past
positive,shout diane eyw helping home instead tomorrow little late
neutral,please help save daughters life details
negative,time united flight delayed frustration
positive,thanks hope maybe word
neutral,bags fly free anymore
negative,kidding talked human robotweeting follow
positive,wow unbelievable treat customers puerto rico
neutral,love fort lauderdale cool
negative,describe feces sprinkled bathroom inconvenience help baggage lost return
positive,breathing heavily super helpful thank
neutral,flew flight months ago girlfriend sex restroom allowed
negative,treated disrespectfully lied airline claims strive
positive,customer service seen kudos organization
neutral,flight time bus leave hotel feb mass confusion
negative,matters destination tremendous amount stress
positive,called able rescheduled thank quick responses
neutral,able change space seat checked online flight tmrw change seat
negative,broken seat broken tv broken light lost bag gee thnx ua922 awesome job
positive,phone called picked immediately
neutral,chances flights leaving newark nj cancelled flightled tomorrow
negative,absolutely disgusting treat customers actively monitoring cust serve
positive,fyi customer service rep carol absolute delight pleasant rebooked lightning
neutral,cup coffee relax check deals promotions avon twice month doug
negative,nice wonder pick respond maybe happy customers easier wonder left
positive,dominick la guardia airport nyc absolute customer checking
neutral,ceo seeks balance please passengers wall daily journal
negative,averaging minute wait times tonight gotten help tonight
positive,thankful orf dca crews ground air help sick kid lost
neutral,thanks change music boarding gates
negative,thanks minute wait times call wait times
positive,clt baggage crew deserves kudos run connection bags customerservice
neutral,opal dragon book dragon woven murdering philippines australia
negative,customer service unbelievably bad abysmal phone tonight hung yr ppl
positive,alright please scott bdl bonus excellent customer service
neutral,current checked bag price policy fly coming week definitive
negative,read story submit team pilot flight sleeping dia
positive,happy note crew wonderful pilot doing
neutral,able watch oscars flight tomorrow
negative,inconvenience weather delay pilot deciding waste time faa fly negligence
positive,fine likes picking own seat
neutral,hello doing world record attempt amount ball pens collection please help pen
negative,bought ticket price published mistake email indicates united cancelled flightled
positive,am loyal usair customer am home
neutral,ceo battles appease passengers wall street waterbury republican american
negative,existent seriously uncomfortable unitedfail ua1550
positive,janet flight cancelled flightled saturday usair rescheduled automatically notified email additional cost
neutral,guys pillows rockers knock park sayin
negative,missed mark redeye lax chicago
positive,entire flight crew flight bos phl doing wonderful job experience totally suck
neutral,hope guys dc speak winning
negative,avoidable delays appreciation link giving goldentickets
positive,major issues getting boston crew exceptional roll philly
neutral,status flight mco lga tomorrow
negative,allow families children board anymore flight airline
positive,thanks team flight despite inclement weather
neutral,status flight diverted ric depart lga
negative,flight cancelled flightled denver service agent offered jet salt lake denver red eye atlanta hung
positive,airline easy change flight time attendants mke
neutral,check snowing boston predicted
negative,called throwing loyalty window trying awards
positive,flight funflightattendants thanks dad wonderful customer service flt635 lax phx sundayfunday
neutral,bring compact folding chair checked bag
negative,unhelpful team bangkok bag chicago pay accommodation bag arrives
positive,thank couple easy hassle free flights professional friendly staff
neutral,using jetblue air miles
negative,hardly call miles miles ticket cutting edge perk
positive,please emily gso airport ticketing staff amazing
neutral,tell currently fly hawaii
negative,hold hours trying talk cancelled flighted flight tomorrow morning suggest
positive,despite mechanical issues delays followed cancelled flightlation getting vegas thanks gate
neutral,folder regularly jetblue white listed
negative,lot customers routinely screw
positive,ann marie lga ticket agent excellentcustomerservice
neutral,call baby fell asleep
negative,time solo female traveller pretty scary foreign knowing belongings
positive,dfw clt morning job
neutral,yesterday flight chicago sale range guys honor
negative,am bags wait hope arrive answers plans answers
positive,painless effortless flight indy phl flight attendant tory fantastic lady raise
neutral,email sign travel bank
negative,somehow wait airborne respond hacks jokers neveragain
positive,thanks friendly airways staff helped booked various flights home
neutral,rules checked baggage carry ons slc sjo
negative,missing flight attendant delayed flight prime example person impacts people hnl iah wastedtime
positive,finally spoke person despite mind boggling wait time rep pleasant helpful kudos
neutral,creates institutional quality machine driven jetblue revenue predictive analytics forecasts using public data
negative,stranded texas hangs trying figure home cool
positive,mellani team columbia sc absolute superstars incredibly helpful
neutral,wife booked minute flights funeral separately seats dm confs
negative,tried change flight times phone disconnected time
positive,please thank mellie cae tammy baggage claim clt excellent customer service complaint
neutral,fliers gain access wsj content analyst blog nasdaq
negative,poor assistance passengers mis connected due maintenance waiting baggage
positive,tiffany cust service desk charlotte helpful patient stuck
neutral,haiti continued food distribution medical supplies orphan flyingitforward
negative,tone deaf video wifi leave ftw
positive,job philly employee running helped emergency vacation
neutral,haiti id food distribution hundreds hungry kids nearby villages flyingitforward
negative,people stranded cause suck weasel flight booking people claiming weather
positive,thanks hold awesome service appreciate
neutral,haiti deliver shoes kids met orphanage flyingitforward
negative,look delta flights landed pilots claimed fly jac
positive,class service flight attendant catch name top
neutral,airways covered bank america dakota financial news
negative,sitting flight hour landing newark gate jetway operator
positive,cancelled flightlations flight booking problemss reflight booking problemss flight tonight fc upgrade
neutral,check crib free flight tomorrow similar policy infant car seats
negative,worst customer service experience minutes jetway plane ewr tonight flight disappointed
positive,wasnt flying airline tonight friend help flying united learn
neutral,offers free flights fly forward campaign via travel cause
negative,hour delay double booked seat nit parked wrong gate incompetence finest waiting hr
positive,plane crew professional courteous gate agents flustered
neutral,airways stock rating lowered vetr inc dakota financial news
negative,look people tryn sleep airport due shitty company comping cxl flight
positive,ticket agents gate providence airport rocked tonight especially kristy sorry correct spelling
neutral,giving travel agent rates hold iata card
negative,routing person houston newark nj sfo acceptable
positive,shoutout gate4 pvd rockstar tremendous help tough situation promotethatgirl
neutral,ceo battles appease passengers wall street waterbury republican american
negative,minute hold hr min
positive,thank help loyal airways customer appreciate responding tweets
neutral,real shit nigga north play
negative,yrs flying exclusively hates getmeoffrhisfuckinplane
positive,pleasant flight london charlotte fantastic amazing attendant thank
neutral,chance offer fresh guacamole flights
negative,screwed assigned changed flight changed original
positive,flight happy hear air preggo
neutral,airways lowered strong sell vetr inc mideast time
negative,yo website badly day age
positive,thank crew rocked bad weather diversion pilot keeping informed customerservice
neutral,trying charity help jailbreak rag
negative,gate ready gate agent hour
positive,hope opportunity join team job
neutral,fliers gain access wsj content
negative,fiasco outward trip rebooked qantas ff miles account
positive,thank bwi seeing stats delayed awaiting delayed
neutral,love girls inspired becoming pilots rt free woaw event march abq
negative,callback agent disconnected trying hold waiting connectfor
positive,nick flight awesome please reward kept smiling bad day travel customerservice
neutral,thanks anyways awesome rate amazing customer service nomoreaggravation
negative,day fly delayed flights plane ewr waiting hours gate gate gate agent
positive,sitting plane philadelphia minutes waiting plane
neutral,oh makes sense bad
negative,luggage set dca am rerouted dulles currently nolo bags houston fix
positive,thank ticketing agent ute outstanding guest service rebooked
neutral,likelihood snow time flight tomorrow chance rebook sunday
negative,extremely disappointed service trip united mileageplus explorer card holder
positive,wait trip thanks getting
neutral,dca nantucket washington business journal
negative,hope corporate office ready deal rage created shitty service bullshit pilots unitedairlinessucks
positive,team tamara name awesome employees
neutral,traveling kids tomorrow domestic birth certificates check airport
negative,fly vacation week lost bags clothes thankyou
positive,thanks getting ur plane awesome flight attendant smile difficult travel customerservice
neutral,weather sfo flight time boston
negative,sadly wasnt due mother nature investigate incident employees sfo terrible customer experience
positive,stars aligned connecting flight delayed clt thanks glad listening time
neutral,please inflght seat move
negative,flight ua90 taking delayed hrs passengers miss flight tel aviv
positive,thanks gate agent informed delaygreatcustomerservice
neutral,abc inflight tv channel sharktank
negative,flight trying tel aviv trying cruel flight
positive,spoke representative moved flight earlier thank follow
neutral,snow boston effect flight
negative,considering stuck newark virtually sleep hours doubt hope car rentals available
positive,hey guys flight thank fell asleep actually wet dream
neutral,gonna win mayweather pacquiao
negative,airline customer service incompetent passengers bet ceo doing fine
positive,kudos robin reuniting ipad delightful
neutral,airways corporation insider trading update rock hill daily
negative,expect cancelled flight flights tomorrow morning storm
positive,experience exceptional service cherry denverairport greatservice professionalism
neutral,loose em time found flexes stay carrying
negative,ran water refused service costumerservice legit jk
positive,thank supervisor jeanine coworkers excellent customer service provided
neutral,question flying time bring birth card etc
negative,increase legroom airlines compare via
positive,yes thank job flight jan
neutral,thanks day week direct flights thru jfk
negative,seg flt yvr zurich credit miles segs fare
positive,connection thanks week daddyshome
neutral,release november flights flight booking
negative,sent green tagged bags luggage carousel mess bad day
positive,yes thank appreciate checking
neutral,direct flights bos st lucia antigua
negative,lounge tells pillows grandma ladies closet unitedlies
positive,enjoying flights doing job tough thanks flights comfortable
neutral,afternoon flights bqn jfk morning flights
negative,drunk guy threw flight ua936 ago rest held plane food
positive,shavon customer service desk charlotte helpful smiling evn sounds
neutral,captain takes lot muscles frown smile ready flyin mean
negative,sitting denver airport waiting plane refueled hour hurry fuck united fucking retards
positive,staff phx traffic control boarding
neutral,round trip tickets closest warmest negativedegrees buffalo snowwillnevermelt
negative,rebooked flight tomorrow class seat orig lousy coach seat
positive,talked reservation congratulation friendly usair airline fly
neutral,compensated delays cancelled flightlation
negative,missed mark snit minute stepped counter
positive,flight philly tuesday party row
neutral,dang pandora look pushed
negative,compensates delays caused flight attendants
positive,am able switch flight charge thank
neutral,saving sanity leaving sunshine escape fl bliss travel indenial whatfrozenpipes
negative,seating inside flight ua936 iad delayed offered water cookies business class failed
positive,welcome north texas air american air employees housing education opportunities gr8 texas
neutral,flights love redeem little historical limit
negative,layover itinerary swapped layover itinerary
positive,thanks dc link check appreciate
neutral,switch seat trip sunday
negative,app flight ua936 zrh departed late flight hours late flightr seating inside plane iad failed
positive,melinda reservations greensboro nc absolute jewel thank
neutral,add aa loyalty jetblue reservation
negative,completely flight changed july received notification
positive,gagent time danny us628 appreciated date kept irrops super
neutral,afterall lovesongfriday cheesy brandloveaffair
negative,wife destinations stuck dc monday bags
positive,reservation agent phone job
neutral,team offering access journal content
negative,spoke baggage contact try bags stay iad pick tmrw
positive,thanks helping reflight booking cancelled flightedflight yvonne anthony help tel aviv time happyfriday
neutral,ur heavy iwoulddoanythingforlove brandmance lovesongfriday
negative,upgrade list using gpu priority weird email
positive,thanks yvonne anthony desk top tier customer service outstanding service support
neutral,idontwannalivewithoutyourlove itwasminttobe bestinclassocial thankyou travel business
negative,earned worst airline business
positive,thks phl fll overall class improved food phl fll crews super
neutral,team offer access journal digital journal
negative,read please define example
positive,thank refunding baggage appreciate
neutral,nice services instead drive hrs charlotte atlanta
negative,trying wifi ua1616 sorry slow spotify lagging hard stream
positive,am miss airways provided service
neutral,won tickets totally beach flightlanding sunscreen feelsgood
negative,tomorrow night hotel voucher rate travelocity loving cost hard staff
positive,excited fly spring break
neutral,please start offering routes locations
negative,flight ua1459 sitting newark waiting gate seriously threehourslate flight
positive,fa attendant phl pwm tonight asset team night
neutral,looking day watching deal specific dates fare finder help
negative,print traveler ticket tsa prescreen paid
positive,grandbabies weeks travel dc births thank reasonable
neutral,challenge accepted crew send pics chairs free tickets visit wager isitsummeryet
negative,boarding decent useless agents speak english mech delay
positive,thank fare dtw dca lower thank won
neutral,address send feedback email
negative,flight cancelled flighted opportunity rebook flights evening passed
positive,thanks getting rescheduled direct flight nola tonight hopefully hour earlier getting
neutral,cross fingers happens departing
negative,boarding plane faster boarded front instead front makessense efficiency travel flying
positive,thank finally bag customer services reps wonderful
neutral,ceo battles appease passengers wall street lake wylie pilot
negative,desk attendant stated sit awhile lack communication norm
positive,flight lead fa bill professional fa seen flying usair ab cards
neutral,ok cool listen dre snoop en route la shame
negative,suffering immensely merge hopefully fly
positive,miss philly flight bos phl times res seat
neutral,ceo battles appease passengers wall street waterbury republican american
negative,possibly worst airlinegave chances time weeks flight delayed cancelled flightled due mechanics
positive,yes domestic flight thank
neutral,trivia contest win flight question rt follow send answer enter via
negative,cabin pressurization issues pretty serious flight landed washington head pounding
positive,love changes lounge cheese veggies olives addition crackers snack mix
neutral,told overseas bottom line passengers feel
negative,sandra ur international checkin counter rude offensive commented care complained cuz
positive,thanks method nice appears design flaw
neutral,nervous sunday am flight baltimore boston suggestions boston monday
negative,contact stuff bag legally blind messed
positive,thanks gate agent college pa able earlier flight figure earlier
neutral,love help shanese grandmother dc miami bucket list flyitforward
negative,mention plane luggage luggage days
positive,success flight please thank crew time recovery
neutral,signed trueblue booked flight getting error try link tb account deal
negative,times called customer services mins time cut operators call
positive,week sav clt boarded departure time time time
neutral,hope plane appear leaving nearby terminal gate
negative,speaks basically worst designed web system
positive,dl send ethan pants white revive laundry tabs guy crew err single
neutral,ceo battles appease passengers wall street waterbury republican american
negative,yeah tried times tickets told try late flightr
positive,thank refunding bag fee look forward return hope
neutral,catch name am jason
negative,please fire captain flight single handedly ruined passengers day piece shit unitedsucks
positive,thanks hour layover la icing cake staff courteous helpful unreal
neutral,oh disney bound workhard playsoon
negative,flight cancelled flightled hrs airport book invoices flight approx
positive,thanks slowing inbound plane worry eyw late flight holz ahead
neutral,ceo battles appease passengers wall street
negative,hire pos pilots thanks ruining trip allowing buddy unitedsucksdick
positive,kudos phone support charlotte gate
neutral,guys rid hip hop stations sirius xm
negative,airline rated worst america cut bc treat customers garbage
positive,thank filled claim hope bags tomorrow
neutral,airways continue various commercial relationships lufthansa
negative,pay hotel broke student help
positive,captain flight tonight hilarious greetings pointy airplane haha
neutral,spent winter nny mom jetblue home fl via bos mon miss hubby kitties warm countingdown
negative,standby houston tomorrow flights calgary help
positive,thank fixing hour delay
neutral,hey chance update flight hartford
negative,flights houston getting attitude cuz sent ticket counter
positive,flights flight attendant flights freaky plus
neutral,thinking summer nantucket service broadway world
negative,eventually explained weather conditions extreme luggage planes sent
positive,finally rectified flight thanks
neutral,team offer access journal broadway world
negative,ewr mco unplanned landing pressurization failure worst pain pass
positive,shout pilots fc super strong crosswinds landing eliz super job throughout
neutral,ceo pilots ardent fans wall street poughkeepsie journal
negative,flight takeoff time regardless makes late flight wait bag baggage claim
positive,marsha myrtle beach deserves respect praise thankyouforeverything
neutral,airways hits wkrb news
negative,trying customer service agent landed sfo fly layovers
positive,ok thank told ground delay due snow
neutral,eta flight orlando morning
negative,hoping spare ship sched aircraft delayed previous flts
positive,pple job madness systems help appreciate hard push
neutral,using a321 summer a321 flight mint seattle core config
negative,incompetence truly stunning hours plane hour nonstop flight
positive,thanks giving seat fine
neutral,dc thinking summer nantucket service
negative,delay flight mechanical hrs runway hrs late flightr lost bag resolution
positive,thanks betty gate ilm lovely gate agents clt helping home phx tonight instead tomorrow
neutral,havana cuba share love photography leave pictures deliver items flyingitforward
negative,thanks reply clarify airfare similar intended peer beer charge
positive,surprisingly quick response time
neutral,team offer access journal nassau news live
negative,lies sitting gate moved inch
positive,help remind agents ok ps heard rumors streaming wifi service installing
neutral,look forward getting resolved touch
negative,finally told couldnt front plane restrm rows issue
positive,thanks reaching gold div flights changed confirmation dnx58v
neutral,flight change fee plane minutes apparently
negative,customerservice worse bad weather awful
positive,yes flight attendant wonderful secured tray table flailing
neutral,team offer access journal digital journal
negative,instead told board wait emails telling delays
positive,thanks seating hot athletes flight significantly
neutral,flyingitforward pereira colombia help kids cartago streets deliver lot clothes picked donate
negative,additionally husband paid tv service stopped halfway flight
positive,air deicing plane miss connect customer service hoping catch flight
neutral,sorry misunderstanding term exactly mean
negative,unfortunately staff help ppl row switch
positive,hard flow smoothly keeping positive
neutral,thanks tail n598jb n615jb boston red sox livery share talk send weekends
negative,baggage person told handling connecting flight
positive,boarding depart thanks response
neutral,ready n598jb n775jb island weekend capture
negative,sent pm weeks ago heard horribleservice unitedsucks
positive,totally understand weather frustrated
neutral,bringing guitars bring carry
negative,degree experience cancelled flighting miles card thank god
positive,thx gate agt john pascucci finding flight clt pvd original cancelled flightled
neutral,found cleaning plane dc baggage office
negative,left watch directtv firstworldproblems
positive,provides logistics experience people india mumbai surat navimumbai
neutral,hi trying flight middle east
negative,yr team hold hour unhelpful pls answer question
positive,shout gate agent flt dca chs tonight name
neutral,airways corporation lufthansa markets bureau
negative,ua supposed leave gate apparently pull
positive,dude named shaquille desk charlotte incredibly professional helpful vs crazy angry people tonight
neutral,a320 landing february avgeek warmweather
negative,bag clt airport originally told
positive,hectic actions represent company imo
neutral,thinking summer nantucket service media
negative,texted flight delayed due air traffic control pulled plane late flight lies
positive,glad home people home safely sad bc scheduling
neutral,guess wait hrs hopes rate goes reasonable fingers crossed cutting close travel dates
negative,minutes boarding b12 ord sign gate agent little help
positive,thanks kevin team f38ish phl service recovery tonight appreciate
neutral,fly huntsville al nashville birmingham
negative,website flight time leaves min boarded pathetic needtobehonest
positive,thanks left message dca lost found fingers crossed
neutral,flight book purchase day price doubled inquiring chance
negative,missed cnxn atc strike belize am family miss cnxn ewr please dms
positive,thank glad heading people call
neutral,thinking summer nantucket service digital journal
negative,airline cancelled flightled flights tomorrow nyc
positive,thx replying trying thru times people hanging talked
neutral,flight morning flying toddler plane heated comfortable temp boarding starts itscold
negative,pay hotel cleveland minute cancelled flightled connecting flight booked
positive,thanks gate agent c14 charlotte boarding flight
neutral,enter family pooling contest website please enter
negative,ua3782 cancelled flightled waiting customer service
positive,weather mess south missed connection clt impressed cust serv phone reps
neutral,course supposed logan login
negative,flight delayed hour mins transit lax extremely unlikely
positive,frustrating flights home changed airlines thank phl usairway employees help getting iah
neutral,oh unfortunately code entered time purchase qualify
negative,gate overheating sitting united stinks
positive,sending thanks employee freddie phl admiral club east allowing day pass sibling stuck
neutral,quick question pay bag online airport
negative,congratulations united fail sky gate plane people waiting weather worse leave
positive,drink voucher flight winkwink
neutral,hi claim purchased totally forgot promo code
negative,thank leaving bag despite system definitely
positive,nice touch using name intimate filing claim soon reimbursed airways
neutral,ago trip credit apply trueblue booked
negative,shuttle bus lga ewr electrical power outlets airbus interiors whyjeff
positive,missing flight reflight booking walked onto flight phone
neutral,able access using drop instead clicking tab
negative,check outlets preflight moved equipment boarding due malfunction
positive,thanks travis phl east checkin knowing baggage policies skis boots count teach mgr
neutral,excited flight delayed flight boston dc
negative,flight dreamliner media system witness mental breakdown bounce walls remind
positive,thank tried else try
neutral,check awesome bag flight carry decisions
negative,rebooked thru sfo arrive hours late flight miss activities fly stop told pay
positive,fabulous thank looking forward taking skies
neutral,acces phone rn iphone broke change late flightr
negative,trying strand houston tomorrow morning pretty overflight booking maintenance fault
positive,exceptional service flight ind
neutral,airways receives coverage analysts bank america legacy
negative,costumer service providence airport sucked recommend airline learn check weather honest
positive,crew keeping safety top mind clt
neutral,ceo battles appease passengers wall street waterbury republican american
negative,fire yr rep refused flight boarding pass seat explanation name complaint
positive,hoping voucher future flight optimistic
neutral,short stop jfk iad
negative,god damn fucking crew till hour half flight time bullshit
positive,please tara pat praise helpful phl lounge
neutral,repping bruins cleveland rock roll hof christmas story house jetbluebruins
negative,culture tried blamed else told short staffed
positive,thanks reply hoping cleared charlotte monday
neutral,card company explained issue phone mexico purchased ticket phone
negative,understand plane available day till departure unacceptable phoenix
positive,believe understand flight originally booked sunday flight cancelled flighted rescheduled
neutral,credit card company accidentally marked jet blue tickets fraud corrected mistake reposted money
negative,honestly ruining fucking life
positive,look wife travels membership
neutral,waiver change fees travel boston weekend
negative,flight cancelled flightled bdl stranded waiting customer service shout diligent agents
positive,exactly ill flying aa airline
neutral,looking arrange nice flight sea comparing cost direct yvr
negative,customer service rep confirm bag info ruined events disappointed
positive,help based behavior voucher cot lol
neutral,sent suggestion comments via link provided
negative,help millions customers treated garbage coincidence ur ranked worst airline
positive,rollercoaster airport speak fixed quick
neutral,consider coming memphis trueblue service fares
negative,yes landing night spoke baggage claim customer service reps finally spoke amazing ticket agent
positive,yes yes glad headed
neutral,yes princesses trying glasslipperchallenge wdw
negative,charging biz flight uk somewhat egregious charging top sam adams draft united club usurious
positive,thanks updated hope connections killeen tx
neutral,traveling rifle hunting trip pistol rifle freq questions
negative,social listening capabilities awful reply context mentioned
positive,aa doesnt charge fees change award tickets origin destination award type remains
neutral,grandma love birthday greeting flight stewardess eastern airlines
negative,follow dm phone call
positive,aww nice head faves
neutral,brazil volunteer teaching english spanish poor children skills improve chances life
negative,basically prison runway sfo sitting water answers reminded hate airline
positive,continues missed flight nice little quiet gate change sheesh
neutral,aruba flew jfk bestplanesever bestflightever
negative,final carrier air doesnt claim im sorry
positive,airport snow removal method folks
neutral,dallas grand baby miss feel piece heart
negative,seriously hrs bags iad intl arvls carousel custs flightled connects understand irrops
positive,none lax flights dfw cancelled flightled landing ours fine completely arbitrary
neutral,help hotel booked issues
negative,terrible flight experience happening delays hrs total missed flights thnx
positive,aww thanks gma understand btw airline im able
neutral,concern cancelled flightled flights due cold weather nj saturday am cancelled flight degrees
negative,failed uncontrollably beyond repair beyond livid absolute disregard operations
positive,plane gogo easy power laptop iphone missing swivel cup holder dietcoke happyflier
neutral,gains altitude skywest hits turbulence jblu skyw business daily
negative,friend traveled via ua1470 luggage recourse person buy clothes reimbursed
positive,phone customer service minutes issue resoled guys awesome
neutral,unveils bluemanity livery usa
negative,getting kicked error message trying purchase flight tried
positive,thanks info call speak person hour type
neutral,marks bluemanity plane design
negative,rep rebook waste time poor communication
positive,hope enjoy winterweather brought warm coat gloves beanie
neutral,im flying icelandair iceland hours check bags
negative,flight late flight due mechanical issues flights past
positive,happy purchase upgrade avail flight
neutral,tell days fly direct buf fll fll buf
negative,employees happy delivery terrible customer service
positive,hopefully ll bad ones opportunity dwell ones encouragement
neutral,jetblue relate flightd time school cancelled flighted cold
negative,flight major city cancelled flightled hours departure due weather backup planes
positive,exactly ill flying aa airline
neutral,yr site trouble mobile check
negative,hold phone half hour waiting reservation change online
positive,rollercoaster airport speak fixed quick
neutral,family birds inside t5 fed purpose
negative,instead wait plane ottawa home try tomorrow suitcase lost
positive,yes yes glad headed
neutral,google chrome internet explorer
negative,glad solve prob experience remains fly united
positive,thanks updated hope connections killeen tx
neutral,schedule change tix change destination airport sister airport ewr
negative,cancelled flighted flight iad jax supposed plane bna plane destination instead
positive,aww nice head faves
neutral,statement lufthansa incentive offer digital journal
negative,appreciate arrival ua1002 chance ord bring bags
positive,keeping aa crew chief cousin alex espinosa
neutral,dc summer help local youth ready return school math refresher courses flyitforward
negative,broken luggage mild food poisoning ua5 email
positive,airport snow removal method folks
neutral,robotic reminded heavily bit excuse huxleyesque
negative,filled hope responds book trip
positive,aww thanks gma understand btw airline im able
neutral,allergies bring bottle benadryl flight epipens
negative,friends sitting houston flight cancelled answers badcustomerservice
positive,plane gogo easy power laptop iphone missing swivel cup holder dietcoke happyflier
neutral,snow globe warmth sand palm trees
negative,meant changed planes hate seating wing booked formal complaint
positive,phone customer service minutes issue resoled guys awesome
neutral,jetblue sofly wish firststari seetonight
negative,guys changed ages double booked seats platinum person none
positive,kax premium hoping flight food tv service tnx
neutral,client kids own email addresses tb acct true
negative,sloppy stuff anymore united raised expectations team poor
positive,hope enjoy winterweather brought warm coat gloves beanie
neutral,absolute madness west tell
negative,response customer service complaint email
positive,hardly believe bundle stay
neutral,thx pointer im monitor advice pick western conf
negative,bag tagging led people aisle front bags
positive,thanks sharing round applause appreciate hard
neutral,airways corporation loses news airways wallstreet scope
negative,cabin crew huge offenders stood conversational cluster blocking exiting passengers
